close,rec_date,volume,name,symbol
87.9899978600,2016-02-03,3997400,AmerisourceBergen Corporation,ABC
84.4000015300,2016-02-04,8039400,AmerisourceBergen Corporation,ABC
84.6999969500,2016-02-05,4853500,AmerisourceBergen Corporation,ABC
83.6200027500,2016-02-08,4596600,AmerisourceBergen Corporation,ABC
84.7500000000,2016-02-09,2809000,AmerisourceBergen Corporation,ABC
85.5999984700,2016-02-10,2708300,AmerisourceBergen Corporation,ABC
84.5500030500,2016-02-11,2758400,AmerisourceBergen Corporation,ABC
85.6100006100,2016-02-12,1880400,AmerisourceBergen Corporation,ABC
85.6100006100,2016-02-16,2234400,AmerisourceBergen Corporation,ABC
87.4899978600,2016-02-17,3574700,AmerisourceBergen Corporation,ABC
86.6900024400,2016-02-18,2225800,AmerisourceBergen Corporation,ABC
86.8399963400,2016-02-19,1653600,AmerisourceBergen Corporation,ABC
87.6999969500,2016-02-22,2193800,AmerisourceBergen Corporation,ABC
87.3499984700,2016-02-23,1675800,AmerisourceBergen Corporation,ABC
87.0800018300,2016-02-24,2737300,AmerisourceBergen Corporation,ABC
87.5999984700,2016-02-25,1264500,AmerisourceBergen Corporation,ABC
87.5400009200,2016-02-26,1160700,AmerisourceBergen Corporation,ABC
86.6200027500,2016-02-29,2595900,AmerisourceBergen Corporation,ABC
87.4300003100,2016-03-01,1942000,AmerisourceBergen Corporation,ABC
87.6299972500,2016-03-02,1628200,AmerisourceBergen Corporation,ABC
88.2200012200,2016-03-03,1908000,AmerisourceBergen Corporation,ABC
88.0000000000,2016-03-04,1666700,AmerisourceBergen Corporation,ABC
88.0999984700,2016-03-07,1757300,AmerisourceBergen Corporation,ABC
87.8199996900,2016-03-08,1834800,AmerisourceBergen Corporation,ABC
87.5699996900,2016-03-09,1817700,AmerisourceBergen Corporation,ABC
86.1800003100,2016-03-10,3419100,AmerisourceBergen Corporation,ABC
89.5500030500,2016-03-11,3536400,AmerisourceBergen Corporation,ABC
87.9599990800,2016-03-14,1453500,AmerisourceBergen Corporation,ABC
86.3000030500,2016-03-15,2220400,AmerisourceBergen Corporation,ABC
87.0699996900,2016-03-16,1399200,AmerisourceBergen Corporation,ABC
85.8799972500,2016-03-17,3023200,AmerisourceBergen Corporation,ABC
87.4800033600,2016-03-18,3676000,AmerisourceBergen Corporation,ABC
87.1299972500,2016-03-21,1626400,AmerisourceBergen Corporation,ABC
87.1600036600,2016-03-22,1687800,AmerisourceBergen Corporation,ABC
87.2699966400,2016-03-23,1327800,AmerisourceBergen Corporation,ABC
86.1699981700,2016-03-24,2449700,AmerisourceBergen Corporation,ABC
86.4800033600,2016-03-28,1463800,AmerisourceBergen Corporation,ABC
86.4199981700,2016-03-29,1413400,AmerisourceBergen Corporation,ABC
87.0899963400,2016-03-30,1659900,AmerisourceBergen Corporation,ABC
86.5500030500,2016-03-31,1716200,AmerisourceBergen Corporation,ABC
86.5100021400,2016-04-01,2033000,AmerisourceBergen Corporation,ABC
87.1600036600,2016-04-04,2271600,AmerisourceBergen Corporation,ABC
85.6900024400,2016-04-05,2548800,AmerisourceBergen Corporation,ABC
87.5400009200,2016-04-06,2816600,AmerisourceBergen Corporation,ABC
86.6600036600,2016-04-07,2218700,AmerisourceBergen Corporation,ABC
85.3099975600,2016-04-08,2483600,AmerisourceBergen Corporation,ABC
84.4400024400,2016-04-11,1869800,AmerisourceBergen Corporation,ABC
84.9000015300,2016-04-12,1735100,AmerisourceBergen Corporation,ABC
85.1699981700,2016-04-13,1929400,AmerisourceBergen Corporation,ABC
86.6999969500,2016-04-14,2126500,AmerisourceBergen Corporation,ABC
87.8300018300,2016-04-15,2362400,AmerisourceBergen Corporation,ABC
88.6600036600,2016-04-18,1746800,AmerisourceBergen Corporation,ABC
89.4899978600,2016-04-19,2041500,AmerisourceBergen Corporation,ABC
91.8600006100,2016-04-20,3145300,AmerisourceBergen Corporation,ABC
91.8300018300,2016-04-21,2346000,AmerisourceBergen Corporation,ABC
91.8899993900,2016-04-22,1940900,AmerisourceBergen Corporation,ABC
91.5100021400,2016-04-25,2236900,AmerisourceBergen Corporation,ABC
91.2799987800,2016-04-26,1126700,AmerisourceBergen Corporation,ABC
90.6399993900,2016-04-27,1707700,AmerisourceBergen Corporation,ABC
86.4199981700,2016-04-28,5342200,AmerisourceBergen Corporation,ABC
85.0999984700,2016-04-29,3904800,AmerisourceBergen Corporation,ABC
85.2300033600,2016-05-02,1621400,AmerisourceBergen Corporation,ABC
85.4800033600,2016-05-03,1950900,AmerisourceBergen Corporation,ABC
84.2900009200,2016-05-04,2256100,AmerisourceBergen Corporation,ABC
78.0000000000,2016-05-05,11877900,AmerisourceBergen Corporation,ABC
76.5199966400,2016-05-06,6821300,AmerisourceBergen Corporation,ABC
77.3700027500,2016-05-09,3961400,AmerisourceBergen Corporation,ABC
76.6800003100,2016-05-10,3683600,AmerisourceBergen Corporation,ABC
75.7600021400,2016-05-11,3441100,AmerisourceBergen Corporation,ABC
74.7799987800,2016-05-12,3469300,AmerisourceBergen Corporation,ABC
73.6600036600,2016-05-13,2377500,AmerisourceBergen Corporation,ABC
74.5899963400,2016-05-16,2991700,AmerisourceBergen Corporation,ABC
74.5299987800,2016-05-17,2971400,AmerisourceBergen Corporation,ABC
75.1500015300,2016-05-18,3243600,AmerisourceBergen Corporation,ABC
75.0500030500,2016-05-19,3018700,AmerisourceBergen Corporation,ABC
74.8199996900,2016-05-20,2544900,AmerisourceBergen Corporation,ABC
73.9400024400,2016-05-23,1730500,AmerisourceBergen Corporation,ABC
74.3399963400,2016-05-24,1949100,AmerisourceBergen Corporation,ABC
74.0400009200,2016-05-25,1666400,AmerisourceBergen Corporation,ABC
73.6900024400,2016-05-26,1460600,AmerisourceBergen Corporation,ABC
74.0299987800,2016-05-27,1945900,AmerisourceBergen Corporation,ABC
74.9800033600,2016-05-31,4431200,AmerisourceBergen Corporation,ABC
75.6399993900,2016-06-01,2851500,AmerisourceBergen Corporation,ABC
77.0800018300,2016-06-02,3043700,AmerisourceBergen Corporation,ABC
76.5400009200,2016-06-03,1912200,AmerisourceBergen Corporation,ABC
76.4499969500,2016-06-06,1492300,AmerisourceBergen Corporation,ABC
76.2200012200,2016-06-07,1679100,AmerisourceBergen Corporation,ABC
76.2500000000,2016-06-08,2048100,AmerisourceBergen Corporation,ABC
76.1699981700,2016-06-09,3146200,AmerisourceBergen Corporation,ABC
76.4599990800,2016-06-10,2818100,AmerisourceBergen Corporation,ABC
76.4100036600,2016-06-13,2851100,AmerisourceBergen Corporation,ABC
75.5100021400,2016-06-14,2961500,AmerisourceBergen Corporation,ABC
76.1200027500,2016-06-15,2394900,AmerisourceBergen Corporation,ABC
76.0000000000,2016-06-16,2111400,AmerisourceBergen Corporation,ABC
75.6999969500,2016-06-17,3057000,AmerisourceBergen Corporation,ABC
76.3700027500,2016-06-20,2448100,AmerisourceBergen Corporation,ABC
76.5699996900,2016-06-21,1277300,AmerisourceBergen Corporation,ABC
77.1299972500,2016-06-22,1935200,AmerisourceBergen Corporation,ABC
77.5500030500,2016-06-23,2647000,AmerisourceBergen Corporation,ABC
75.4400024400,2016-06-24,4480600,AmerisourceBergen Corporation,ABC
73.8499984700,2016-06-27,2212200,AmerisourceBergen Corporation,ABC
75.3199996900,2016-06-28,2811300,AmerisourceBergen Corporation,ABC
77.2600021400,2016-06-29,1926800,AmerisourceBergen Corporation,ABC
79.3199996900,2016-06-30,3196300,AmerisourceBergen Corporation,ABC
80.1600036600,2016-07-01,2763300,AmerisourceBergen Corporation,ABC
80.3600006100,2016-07-05,2377200,AmerisourceBergen Corporation,ABC
81.1900024400,2016-07-06,2457700,AmerisourceBergen Corporation,ABC
80.9899978600,2016-07-07,2508900,AmerisourceBergen Corporation,ABC
81.9199981700,2016-07-08,1597500,AmerisourceBergen Corporation,ABC
82.1800003100,2016-07-11,1429300,AmerisourceBergen Corporation,ABC
84.1800003100,2016-07-12,2838400,AmerisourceBergen Corporation,ABC
84.9300003100,2016-07-13,2492100,AmerisourceBergen Corporation,ABC
85.9499969500,2016-07-14,2035700,AmerisourceBergen Corporation,ABC
85.5500030500,2016-07-15,2384000,AmerisourceBergen Corporation,ABC
86.0299987800,2016-07-18,1113600,AmerisourceBergen Corporation,ABC
85.9199981700,2016-07-19,1978400,AmerisourceBergen Corporation,ABC
86.6399993900,2016-07-20,1248800,AmerisourceBergen Corporation,ABC
85.8099975600,2016-07-21,1666600,AmerisourceBergen Corporation,ABC
85.8600006100,2016-07-22,1331500,AmerisourceBergen Corporation,ABC
85.4100036600,2016-07-25,1858200,AmerisourceBergen Corporation,ABC
85.7099990800,2016-07-26,1646100,AmerisourceBergen Corporation,ABC
85.4199981700,2016-07-27,1839800,AmerisourceBergen Corporation,ABC
84.8199996900,2016-07-28,2434600,AmerisourceBergen Corporation,ABC
85.1900024400,2016-07-29,1935900,AmerisourceBergen Corporation,ABC
85.5400009200,2016-08-01,2930400,AmerisourceBergen Corporation,ABC
89.4300003100,2016-08-02,5179200,AmerisourceBergen Corporation,ABC
89.8899993900,2016-08-03,2565200,AmerisourceBergen Corporation,ABC
88.9800033600,2016-08-04,1897400,AmerisourceBergen Corporation,ABC
89.3499984700,2016-08-05,1527200,AmerisourceBergen Corporation,ABC
88.6699981700,2016-08-08,1596300,AmerisourceBergen Corporation,ABC
88.6200027500,2016-08-09,1491700,AmerisourceBergen Corporation,ABC
87.9000015300,2016-08-10,1621800,AmerisourceBergen Corporation,ABC
88.9499969500,2016-08-11,1669300,AmerisourceBergen Corporation,ABC
88.9100036600,2016-08-12,1319300,AmerisourceBergen Corporation,ABC
89.3899993900,2016-08-15,1797000,AmerisourceBergen Corporation,ABC
89.4599990800,2016-08-16,1555400,AmerisourceBergen Corporation,ABC
88.9400024400,2016-08-17,1496100,AmerisourceBergen Corporation,ABC
88.9700012200,2016-08-18,1444700,AmerisourceBergen Corporation,ABC
88.8499984700,2016-08-19,2089400,AmerisourceBergen Corporation,ABC
88.7500000000,2016-08-22,1011800,AmerisourceBergen Corporation,ABC
88.9899978600,2016-08-23,638100,AmerisourceBergen Corporation,ABC
88.3899993900,2016-08-24,1338100,AmerisourceBergen Corporation,ABC
85.5100021400,2016-08-25,3351500,AmerisourceBergen Corporation,ABC
85.7500000000,2016-08-26,1872100,AmerisourceBergen Corporation,ABC
86.3099975600,2016-08-29,1352400,AmerisourceBergen Corporation,ABC
86.0400009200,2016-08-30,1736800,AmerisourceBergen Corporation,ABC
86.9700012200,2016-08-31,2682000,AmerisourceBergen Corporation,ABC
87.1500015300,2016-09-01,1331100,AmerisourceBergen Corporation,ABC
87.4400024400,2016-09-02,1217400,AmerisourceBergen Corporation,ABC
87.6299972500,2016-09-06,1652300,AmerisourceBergen Corporation,ABC
87.7500000000,2016-09-07,1513600,AmerisourceBergen Corporation,ABC
87.2699966400,2016-09-08,2195200,AmerisourceBergen Corporation,ABC
85.3099975600,2016-09-09,2470500,AmerisourceBergen Corporation,ABC
86.9499969500,2016-09-12,2380700,AmerisourceBergen Corporation,ABC
85.2500000000,2016-09-13,2722600,AmerisourceBergen Corporation,ABC
83.8499984700,2016-09-14,5896200,AmerisourceBergen Corporation,ABC
84.1999969500,2016-09-15,2435200,AmerisourceBergen Corporation,ABC
84.1100006100,2016-09-16,3459900,AmerisourceBergen Corporation,ABC
83.2600021400,2016-09-19,2335400,AmerisourceBergen Corporation,ABC
82.0800018300,2016-09-20,2484400,AmerisourceBergen Corporation,ABC
83.0199966400,2016-09-21,2813200,AmerisourceBergen Corporation,ABC
83.5899963400,2016-09-22,2270400,AmerisourceBergen Corporation,ABC
83.3300018300,2016-09-23,1829200,AmerisourceBergen Corporation,ABC
82.7200012200,2016-09-26,1340000,AmerisourceBergen Corporation,ABC
83.2500000000,2016-09-27,1583500,AmerisourceBergen Corporation,ABC
83.1999969500,2016-09-28,1310000,AmerisourceBergen Corporation,ABC
81.2500000000,2016-09-29,1625300,AmerisourceBergen Corporation,ABC
80.7799987800,2016-09-30,3001800,AmerisourceBergen Corporation,ABC
80.1200027500,2016-10-03,1562500,AmerisourceBergen Corporation,ABC
80.5299987800,2016-10-04,1681000,AmerisourceBergen Corporation,ABC
80.0299987800,2016-10-05,1745300,AmerisourceBergen Corporation,ABC
80.1399993900,2016-10-06,2249100,AmerisourceBergen Corporation,ABC
79.3899993900,2016-10-07,1837100,AmerisourceBergen Corporation,ABC
79.6399993900,2016-10-10,1281800,AmerisourceBergen Corporation,ABC
79.6100006100,2016-10-11,2409000,AmerisourceBergen Corporation,ABC
80.6100006100,2016-10-12,2367600,AmerisourceBergen Corporation,ABC
80.3799972500,2016-10-13,2494000,AmerisourceBergen Corporation,ABC
79.7900009200,2016-10-14,1285800,AmerisourceBergen Corporation,ABC
79.7399978600,2016-10-17,2186800,AmerisourceBergen Corporation,ABC
81.0899963400,2016-10-18,1914200,AmerisourceBergen Corporation,ABC
80.3499984700,2016-10-19,1645100,AmerisourceBergen Corporation,ABC
80.7399978600,2016-10-20,2312900,AmerisourceBergen Corporation,ABC
80.0199966400,2016-10-21,1210400,AmerisourceBergen Corporation,ABC
80.0400009200,2016-10-24,1308300,AmerisourceBergen Corporation,ABC
